Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
LBR,LBR,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SGP,SGP,4,8.0,5.0,2.7737226277372264,55.58557672117401,0.0044563278,0.0044563278,0,0.0,0,0.0,0,0.0
SVN,SVN,1,1.0,5.0,2.854014598540146,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
HUN,HUN,1,2.0,5.0,2.854014598540146,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
SAU,SAU,11,19.0,4.0,2.204379562043796,49.78866163935826,0.010695187,0.010695187,3,0.013530996051487214,0,0.5833333333333334,21,0.27902997759563153
URY,URY,3,3.0,4.0,2.4963503649635035,0.5434782608695652,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
MMR,MMR,3,6.0,4.0,2.4306569343065694,0.0,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
GIN,GIN,3,7.0,5.0,3.021897810218978,136.0,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
ROU,ROU,3,5.0,4.0,2.4014598540145986,4.220467032967034,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
BGR,BGR,4,4.0,5.0,2.5036496350364965,4.004279054279054,0.0044563278,0.0044563278,0,0.0,0,0.0,0,0.0
CZE,CZE,3,3.0,5.0,2.781021897810219,5.4182539682539685,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
FJI,FJI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ZMB,ZMB,1,1.0,5.0,2.8394160583941606,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
"CXR ","CXR ",0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TZA,TZA,2,2.0,5.0,2.7518248175182483,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
VIR,VIR,2,2.0,5.0,2.7007299270072993,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
FIN,FIN,4,4.0,4.0,2.394160583941606,1.8421962095875133,0.0044563278,0.0044563278,0,0.0,0,0.0,0,0.0
NZL,NZL,8,11.0,4.0,2.291970802919708,10.967696465938152,0.00802139,0.00802139,1,0.010765385769558329,0,0.5714285714285714,12,0.2362760267806251
TCD,TCD,2,2.0,5.0,3.335766423357664,0.6666666666666667,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
SEN,SEN,3,5.0,4.0,2.5182481751824817,4.86131172301864,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
MRT,MRT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ISL,ISL,2,2.0,5.0,2.7007299270072993,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
HND,HND,1,1.0,4.0,2.5328467153284673,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
WSM,WSM,1,2.0,4.0,2.5328467153284673,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
NRU,NRU,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CIV,CIV,1,1.0,5.0,2.8686131386861313,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
AZE,AZE,1,1.0,5.0,3.1824817518248176,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
SRB,SRB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
GUY,GUY,1,2.0,4.0,2.5328467153284673,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
MNG,MNG,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TLS,TLS,1,1.0,5.0,2.854014598540146,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
DOM,DOM,3,3.0,5.0,3.2554744525547443,137.27777777777777,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
BDI,BDI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
KAZ,KAZ,2,3.0,5.0,2.846715328467153,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
BRN,BRN,1,2.0,5.0,3.3284671532846715,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
TGO,TGO,1,1.0,5.0,2.854014598540146,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
BHS,BHS,1,1.0,6.0,4.248175182481752,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
BTN,BTN,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SLE,SLE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
SUR,SUR,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
ESH,ESH,1,1.0,5.0,3.656934306569343,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
NIC,NIC,2,3.0,5.0,3.489051094890511,47.32859085359083,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
HRV,HRV,3,3.0,5.0,3.0145985401459856,3.9321428571428574,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
MOZ,MOZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PRY,PRY,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
PLW,PLW,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
BLR,BLR,2,2.0,5.0,2.846715328467153,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
SYC,SYC,1,4.0,4.0,2.5328467153284673,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
NAM,NAM,1,1.0,5.0,2.8394160583941606,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
BWA,BWA,1,1.0,5.0,3.3649635036496353,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
MNE,MNE,2,2.0,5.0,3.0875912408759123,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
COD,COD,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LVA,LVA,3,3.0,4.0,2.386861313868613,0.0,0.0035650623,0.0035650623,0,0.0,0,0.0,0,0.0
GNB,GNB,1,1.0,6.0,4.014598540145985,0.0,0.0017825312,0.0017825312,0,0.0,0,0.0,0,0.0
MAC,MAC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
TKM,TKM,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
UZB,UZB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
AGO,AGO,2,2.0,5.0,2.795620437956204,0.0,0.0026737968,0.0026737968,0,0.0,0,0.0,0,0.0
DJI,DJI,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
LAO,LAO,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
MLT,MLT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
